3.004440800601562955e+01;7.049502157587843953e+01;9.103744690219077995e+01;1.270607859131494877e+02;1.650000000000000000e+02;7.084605490960006469e-01
9.874880560775670801e+01;8.201874678300644916e+01;9.302526642270622403e+01;7.551708500005420888e+01;2.280000000000000000e+02;7.077520342186792712e-01
2.244767087251977955e+02;2.443237154784887082e+02;1.778725184082141766e+02;1.546557021833460794e+02;2.100000000000000000e+02;7.070103628792914208e-01
3.454832463161723410e+01;6.007048919951241572e+01;3.141690587345821228e+01;5.246696039628066899e+01;2.000000000000000000e+02;7.062093554722577160e-01
1.217098740056216144e+02;1.542350266982751634e+02;1.538087071758026809e+02;1.820000000000000000e+02;1.800000000000000000e+02;7.052974375630086667e-01
1.234551577249245895e+02;9.588496562950592761e+01;1.004683500995271999e+02;8.318344300882881726e+01;1.080000000000000000e+02;7.048961954793322437e-01
2.365053188926998473e+01;4.874928813707133912e+01;1.287277359570789201e+02;9.929461528403916759e+01;1.710000000000000000e+02;7.042055733945477014e-01
9.400580800349875688e+01;6.369164047370596649e+01;8.647294732874016177e+01;5.816444895786791136e+01;2.010000000000000000e+02;7.033959416177123503e-01
8.927018275735441932e+00;2.117701827573544193e+01;1.564879380412122316e+02;1.483879380412122373e+02;2.310000000000000000e+02;7.030762258060596626e-01
4.378194646488964281e+01;3.203194646488964281e+01;1.277905895050929530e+02;1.356905895050929587e+02;2.300000000000000000e+02;7.027802033499315204e-01
1.715025806167880162e+01;2.340025806167879807e+01;1.049598365921116425e+02;1.108598365921116482e+02;2.120000000000000000e+02;7.025922287285892853e-01
2.126169474843009652e+02;2.028669474843009652e+02;1.063789627866038217e+02;9.827896278660382734e+01;1.810000000000000000e+02;7.023431330977499831e-01
4.215208296518012787e+01;3.140208296518012787e+01;1.555560279169619378e+02;1.484560279169619434e+02;2.150000000000000000e+02;7.020160093076903696e-01
1.703063162087074147e+02;1.635563162087074147e+02;1.749916030724884024e+02;1.820000000000000000e+02;2.020000000000000000e+02;7.018008983612693541e-01
1.952490590055244013e+01;3.177490590055244013e+01;1.236142455186128188e+02;1.155142455186128245e+02;2.080000000000000000e+02;7.015443256220429413e-01
1.299796558421327006e+02;8.372916952064858265e+01;1.559583552277040326e+02;1.222411622227909902e+02;1.120000000000000000e+02;7.007798636032664952e-01
1.699092859663106125e+01;5.413431351529531810e-01;1.690640185379017453e+02;1.499452419048253375e+02;2.420000000000000000e+02;6.999980324993710923e-01
7.415036232206558964e+01;1.179195629298741892e+02;1.545932349487644046e+02;1.800465192208318115e+02;1.640000000000000000e+02;6.990950030431686280e-01
4.722973607155083187e+01;2.058977466377421450e+01;1.453976192149412157e+02;1.710371764108712398e+02;2.220000000000000000e+02;6.980800307769419177e-01
0.000000000000000000e+00;2.012081949716975160e+01;4.672915220466683195e+01;9.460069967801386781e+01;1.400000000000000000e+02;6.971851657672033520e-01
1.044453465630825235e+02;7.841794724050988918e+01;1.598224332695364751e+02;1.820000000000000000e+02;1.870000000000000000e+02;6.964583383631103297e-01
6.068639827833122524e+01;5.224915537540345412e+01;4.167566799424685087e+01;6.763834732503383407e+01;5.600000000000000000e+01;6.959541435637619511e-01
6.812714195993741839e+01;5.837714195993741839e+01;1.453241322133374354e+02;1.542241322133374410e+02;1.620000000000000000e+02;6.956606522814359206e-01
2.500135721828965529e+01;1.325135721828965529e+01;5.693772229703160548e+01;6.383772229703159695e+01;2.100000000000000000e+02;6.953607270565020926e-01
2.236430244502945186e+01;0.000000000000000000e+00;9.492609357706433570e+01;1.119964298529533977e+02;2.080000000000000000e+02;6.947136117161183400e-01
1.829159314280163784e+01;4.394446890021860952e+01;5.411999555617674318e+00;2.678392574813483051e+01;2.340000000000000000e+02;6.937879612363618831e-01
1.828617273797290332e+00;2.564666288479147482e+01;5.732598638545078273e+01;7.948208710263027399e+01;1.760000000000000000e+02;6.931243340962964794e-01
2.783299705482964725e+01;7.116093181471984330e+00;1.300353361259913640e+02;1.098733305347121245e+02;1.820000000000000000e+02;6.925193589440020725e-01
2.086580991234311853e+02;1.812117611527041277e+02;1.818625536159827334e+02;1.468119809537235483e+02;1.620000000000000000e+02;6.915616076196307027e-01
6.053601233164752671e+01;4.191881191633833481e+01;1.213450879239035487e+02;1.450151190297085861e+02;2.320000000000000000e+02;6.907020989488715790e-01
3.804918603666759225e+01;1.668748569112526070e+01;1.392491185096243953e+02;9.892066028680063994e+01;2.000000000000000000e+02;6.900124632919295564e-01
1.309026468753778083e+01;5.157854336850220278e+01;1.119404403547221527e+01;3.840329790048726011e+01;2.130000000000000000e+02;6.888116854533712363e-01
