1.961074883081166718e+02;1.858684162632572736e+02;1.261718374196585160e+02;1.102866723415193064e+02;1.530000000000000000e+02;3.777433006143940397e-01
1.736650539097117871e+02;1.849150539097117871e+02;1.257717700234173464e+02;1.333217700234173435e+02;1.040000000000000000e+02;3.773994192152870797e-01
1.647088965395583102e+02;1.749588965395583102e+02;6.136090809136933188e+01;5.391090809136932904e+01;1.080000000000000000e+02;3.771750599894642675e-01
1.812928821033708005e+02;1.951892079379227312e+02;1.635909972392155964e+02;1.252138146549260966e+02;4.900000000000000000e+01;3.767036370775897480e-01
2.055575406032290289e+02;1.918507953616319242e+02;1.690000000000000000e+02;1.590495792968507942e+02;1.550000000000000000e+02;3.761507135393981072e-01
1.897785598202397352e+02;1.633146807625310544e+02;3.101976736154039926e+01;1.585686277034583469e+01;1.040000000000000000e+02;3.753530727365186337e-01
2.024537107170595220e+02;1.893459254886681435e+02;9.725276366390674809e+01;1.284387124043622634e+02;1.320000000000000000e+02;3.746106979561330541e-01
1.883822668082291045e+02;1.613470144713728303e+02;3.483235148666392433e+01;1.979530993863639310e+01;1.500000000000000000e+02;3.739328885244017631e-01
1.942849622142418582e+02;1.905349622142418582e+02;9.154811329729068348e+01;8.509811329729068063e+01;1.600000000000000000e+02;3.736276386238961966e-01
1.061109641581285388e+02;1.153609641581285246e+02;3.627214438073767866e+01;4.382214438073767582e+01;5.700000000000000000e+01;3.734606970129549230e-01
1.690668732661528679e+02;1.623168732661528679e+02;9.600763458509956649e+01;9.955763458509956365e+01;1.310000000000000000e+02;3.733286778954305607e-01
1.858815563394457513e+02;1.976766336402110653e+02;1.219090939732015215e+02;1.472228381834138702e+02;1.240000000000000000e+02;3.725920932878755698e-01
1.498343971328974646e+02;1.588604355003869273e+02;3.424491516887299269e+01;1.933215093243975247e+01;1.390000000000000000e+02;3.719492664503997736e-01
1.810731823225169705e+02;1.320263581329444662e+02;1.346148237573962945e+02;9.873160635615566605e+01;8.200000000000000000e+01;3.712794662494605658e-01
1.333511813657064806e+02;1.155629997217041165e+02;3.487552223800999940e+01;3.952991285356178253e+01;2.110000000000000000e+02;3.706809345317962356e-01
1.495229564073886195e+02;1.905255817579863447e+02;5.158321425784501457e+01;7.767831369746599535e+01;1.040000000000000000e+02;3.696345853526562530e-01
1.593698358358889777e+02;2.018101164321867600e+02;1.093154916885583816e+02;9.609680504107336674e+01;8.800000000000000000e+01;3.691422766657995180e-01
1.939806472748043689e+02;1.831450274371725015e+02;3.517425711219627260e+01;2.265356647648608401e+01;8.200000000000000000e+01;3.687428881928180302e-01
1.830936154223853976e+02;1.733436154223853976e+02;9.854487298030275610e+01;9.609487298030275326e+01;1.600000000000000000e+02;3.685304553946144313e-01
1.743555513959033760e+02;1.896865473894732190e+02;4.760748027964505269e+01;7.055931084764770844e+01;1.510000000000000000e+02;3.676893598309634026e-01
1.877962550686562224e+02;1.609366312835631163e+02;5.036535665077973789e+01;3.360472269306136894e+01;1.090000000000000000e+02;3.670447064765506862e-01
1.546284598306784517e+02;1.802767201397572876e+02;3.256479500311158404e+01;4.680108082728332874e+01;1.120000000000000000e+02;3.666890396610768543e-01
1.860442533786680031e+02;2.035674270954526719e+02;7.569156615654031839e+01;6.198074760058748467e+01;1.120000000000000000e+02;3.662475009236976775e-01
1.673317599952696924e+02;1.900887611640614807e+02;1.308484439614134089e+02;1.045596710003034673e+02;8.300000000000000000e+01;3.656394701000000302e-01
1.644129652804736850e+02;1.536629652804736850e+02;2.268021004915319594e+01;2.923021004915319310e+01;1.570000000000000000e+02;3.651124965313690129e-01
1.711614968683109907e+02;1.784114968683109907e+02;5.350507220938617081e+01;6.005507220938616797e+01;1.490000000000000000e+02;3.649259972176295275e-01
1.631426764004577308e+02;1.573926764004577308e+02;2.402180425804809616e+01;1.557180425804809509e+01;7.900000000000000000e+01;3.647379003669744546e-01
1.990853501781350587e+02;1.740225720782645453e+02;1.335678506586428682e+02;1.186420372216551584e+02;1.280000000000000000e+02;3.642166167183362169e-01
2.068847990421238876e+02;1.957257864043537552e+02;7.683410968432458787e+01;5.997153742504891483e+01;1.160000000000000000e+02;3.637363974199107064e-01
1.053202667923898872e+02;1.361136252070547528e+02;6.236179779545517476e+01;3.329420385259217596e+01;5.800000000000000000e+01;3.634319954154148768e-01
2.108870121585495383e+02;1.893982660854139795e+02;1.537947537951622792e+02;1.667847166034717930e+02;6.900000000000000000e+01;3.630025534742756799e-01
