1.794085196310979313e+01;5.557528050629408511e+01;7.741068496814718003e+01;1.151173064218382223e+02;1.950000000000000000e+02;7.522414804587468362e-01
2.192857316268649015e+01;0.000000000000000000e+00;9.546477573232327529e+01;6.856306234546028122e+01;2.070000000000000000e+02;7.514753759597421201e-01
1.547870826492801370e+02;1.941143787807955334e+02;4.997496571771601026e+01;2.064780478073818770e+01;1.310000000000000000e+02;7.508961347439135903e-01
2.550000000000000000e+02;2.259643736562808272e+02;1.454697093168057336e+02;1.679444725214054301e+02;2.280000000000000000e+02;7.500005328830908757e-01
2.235263071091530946e+02;2.034910823216266351e+02;1.033445222877444820e+02;7.630819574725268239e+01;2.000000000000000000e+02;7.491189439940216799e-01
5.701204036712886847e+01;7.937965990641831127e+01;1.438383028680923701e+02;1.642170412032656941e+02;1.770000000000000000e+02;7.485927076706218042e-01
9.438250285273690920e+00;3.618455013921850139e+01;1.614825193381996655e+02;1.407761809296515594e+02;2.040000000000000000e+02;7.478400526849163787e-01
1.883934946637228052e+02;2.064566223242707679e+02;7.792357230662356926e+01;5.736395788074428737e+01;1.650000000000000000e+02;7.472916277909438243e-01
1.425290095349643593e+02;1.763103685107151364e+02;8.499426787109068471e+01;1.061178326592304018e+02;1.400000000000000000e+02;7.465761836004095597e-01
1.631197545116639844e+02;1.892185489697167782e+02;1.690000000000000000e+02;1.488093743479414854e+02;1.650000000000000000e+02;7.460540322377045008e-01
2.024236164965500961e+02;2.423357231420775690e+02;1.651603086037295895e+02;1.341410330158892066e+02;1.890000000000000000e+02;7.450450363022945721e-01
1.160122455477515757e+01;0.000000000000000000e+00;7.481800679942917043e+01;6.083728800675094561e+01;2.040000000000000000e+02;7.446612027027652569e-01
2.187810016929425672e+02;2.483831041373981350e+02;5.089481569823557550e+01;1.806972055425162438e+01;1.670000000000000000e+02;7.438231983329426367e-01
1.649426941583730155e+01;4.979021290494559082e+01;1.080428151080353274e+02;7.862810215868857711e+01;1.660000000000000000e+02;7.428827235702472054e-01
2.035832581698263652e+02;1.866939006992271572e+02;7.105170429718147318e+01;8.610418550861473364e+01;1.390000000000000000e+02;7.425210272444183746e-01
6.344325125705272228e+01;7.569325125705272228e+01;1.208270271802503402e+02;1.133770271802503373e+02;1.760000000000000000e+02;7.422710241034160550e-01
3.822685957802061552e+01;3.147685957802061552e+01;8.426364741458758800e+00;0.000000000000000000e+00;2.000000000000000000e+02;7.420622869004561695e-01
5.971820025179471969e+01;9.115342988861961260e+01;8.399233873717783183e+01;1.036679428600662476e+02;1.730000000000000000e+02;7.412018352839294666e-01
5.992348909538647916e+01;7.759618976888940267e+01;8.835010744604930721e+01;5.858618799090906037e+01;1.900000000000000000e+02;7.403937078148771223e-01
1.923610612236739144e+02;1.652065851048669458e+02;5.123246151738781151e+01;6.786079415666945636e+01;1.670000000000000000e+02;7.398452950593660260e-01
6.597354725910538953e+00;4.938529694279432647e+01;1.255432510820689913e+02;1.008230711452578987e+02;1.460000000000000000e+02;7.391189409828747836e-01
1.170566895633606208e+02;9.000230414189175576e+01;3.155440302674022135e+01;0.000000000000000000e+00;1.330000000000000000e+02;7.386136652591562823e-01
0.000000000000000000e+00;4.595480293957921702e+01;1.680970264991300667e+02;1.415146292294906800e+02;1.910000000000000000e+02;7.375336430148674571e-01
2.184691476806913784e+02;2.465003316512318463e+02;0.000000000000000000e+00;1.725166099258330377e+01;2.080000000000000000e+02;7.368354073893327305e-01
2.237214343633405065e+02;1.971161814936387771e+02;1.093780168621364339e+02;8.156028289307671741e+01;1.510000000000000000e+02;7.360486896197595552e-01
2.488516524731667801e+02;2.250721200568965230e+02;1.176482898183993768e+02;8.787329978026517097e+01;1.570000000000000000e+02;7.352918430376199632e-01
2.550304307234547707e+00;3.215789057780864368e+01;0.000000000000000000e+00;3.108191953747466130e+01;1.710000000000000000e+02;7.343149800453725451e-01
1.990192745415069453e+02;2.300415205651515578e+02;6.949011036611798886e+01;1.019905816047772902e+02;1.990000000000000000e+02;7.332188534362702459e-01
9.761217192537688447e+01;8.786217192537688447e+01;9.359900938665641945e+01;9.914900938665641661e+01;1.660000000000000000e+02;7.329936157628068605e-01
3.676091433908202077e+01;1.292939573058768765e+01;9.949900822055379024e+01;8.154198679268856154e+01;2.030000000000000000e+02;7.324101311397812619e-01
2.333506076497870936e+02;2.533750292188089475e+02;6.359620726881570363e+01;9.758480095027627499e+01;1.890000000000000000e+02;7.315327407411682525e-01
1.271606336297207918e+02;1.083507006196278866e+02;9.070827432865941375e+01;6.356164494379141416e+01;1.460000000000000000e+02;7.309052830806614942e-01
1.585019295822376364e+02;1.234069219342826074e+02;6.966785941622596567e+01;4.482083941397393545e+01;1.670000000000000000e+02;7.299897291306406411e-01
7.520285901959458386e+01;6.023228009654449977e+01;1.110108734866781788e+02;9.029467343831075254e+01;1.770000000000000000e+02;7.293136886178278600e-01
4.712076329742869518e+01;7.227903651623317671e+01;1.192656595183901374e+02;9.851408857772726435e+01;1.840000000000000000e+02;7.286092508987047633e-01
4.715579530710813572e+01;8.388168315318321788e+01;1.356473877774632228e+02;1.582535115456194603e+02;1.700000000000000000e+02;7.279659477472572027e-01
2.293315492996927674e+02;2.215815492996927674e+02;9.585080832400214490e+01;8.840080832400214206e+01;2.370000000000000000e+02;7.276786234908463324e-01
1.991842567716700216e+02;1.646950836798357614e+02;1.690000000000000000e+02;1.488034304922183537e+02;1.520000000000000000e+02;7.270947339806682619e-01
1.891944014305159101e+02;2.177404831868286976e+02;1.690000000000000000e+02;1.356555907341156342e+02;1.730000000000000000e+02;7.262775508010309578e-01
1.716865898615601793e+02;1.977270512562004967e+02;1.608983574184150314e+02;1.398061225544917932e+02;1.620000000000000000e+02;7.258281794880443449e-01
1.769889816775775060e+01;2.729230686805940387e+00;2.278736390481832785e+01;3.781534715397626911e+01;2.110000000000000000e+02;7.253412508523487956e-01
1.283171908691158194e+02;1.558683251743038340e+02;6.563844748487689174e+01;9.035700508378295126e+01;1.740000000000000000e+02;7.245369394419407527e-01
2.484144997079676784e+02;2.202641812127409366e+02;2.823544792348770116e+01;9.963979647678481655e+00;1.990000000000000000e+02;7.238363831725632691e-01
7.731314835282815068e+01;4.766899787119162824e+01;1.057518350237560867e+02;1.284615618658193341e+02;1.570000000000000000e+02;7.231213819068803561e-01
6.207863667732991075e+01;5.332863667732991075e+01;4.189097172274767900e+01;3.344097172274767615e+01;1.510000000000000000e+02;7.229165861347636168e-01
1.427508507367214179e+02;1.208180494621430086e+02;4.620747103115772347e+01;3.370748617717653417e+01;1.970000000000000000e+02;7.223455582686635346e-01
1.391768690568662237e+02;1.161232745365183803e+02;8.221184553313015897e+01;1.097162781854188154e+02;1.430000000000000000e+02;7.216147833793510324e-01
1.845332695309288908e+02;2.126648574386566395e+02;7.151173303294652328e+01;4.883426290155684768e+01;1.530000000000000000e+02;7.209626937038662309e-01
2.860368401105752056e+01;4.616541314902612214e+01;7.760063460305556760e+01;9.024630940586951056e+01;1.830000000000000000e+02;7.206057590023747794e-01
2.520790599911962104e+01;1.840545390914710921e+00;1.323427126128279667e+02;1.565179093310378278e+02;1.780000000000000000e+02;7.198556545832250908e-01
2.538102628766237103e+02;2.401459048770408629e+02;5.083733666974281107e+01;3.066322700616973407e+01;2.160000000000000000e+02;7.192508030438939937e-01
9.993976589074554795e+01;3.098228804280314819e+01;1.667494047970788813e+02;1.646833715282608921e+02;1.870000000000000000e+02;7.185169784786266112e-01
4.066860232833850120e+00;6.841720218564348954e+01;6.293754349696905592e+01;4.178421779548111914e+01;1.470000000000000000e+02;7.178778191758640181e-01
2.443987432781747771e+02;2.246274715250082465e+02;1.420654038889307458e+01;2.770855438096679890e-01;2.180000000000000000e+02;7.172968053340719186e-01
2.502878587169549860e+02;2.375378587169549860e+02;1.575674707453102030e+02;1.641174707453102144e+02;2.360000000000000000e+02;7.170340013989573436e-01
1.998904887741591807e+01;1.223904887741591807e+01;8.953416068138878359e+00;1.503416068138877293e+00;2.270000000000000000e+02;7.167848777191053733e-01
4.636465113529897053e+01;5.561465113529897053e+01;6.634760875356344911e+01;7.289760875356344627e+01;1.990000000000000000e+02;7.165974808702053611e-01
2.392975722851863054e+02;2.465475722851863338e+02;6.702177686165656212e+01;5.857177686165655928e+01;1.970000000000000000e+02;7.163687979259564242e-01
8.643756348384776800e+01;9.768756348384776800e+01;1.524606237675438365e+02;1.440106237675438479e+02;1.600000000000000000e+02;7.162050100219752302e-01
2.550000000000000000e+02;2.315065035184851467e+02;1.879991483259357210e+01;0.000000000000000000e+00;2.270000000000000000e+02;7.154132916601925185e-01
2.956197186421156431e+01;8.231308421420813204e+00;1.400356227187369313e+02;1.597644652566645505e+02;2.060000000000000000e+02;7.147375458342088983e-01
1.190243028171140622e+02;1.504521487389525873e+02;7.903905873488268696e+01;4.097104057121251941e+01;1.300000000000000000e+02;7.138902489117191497e-01
2.520827497750411510e+02;2.339994676330036043e+02;4.973132952364225901e+01;2.880790077548648043e+01;2.020000000000000000e+02;7.133924053662948905e-01
1.716698607497959586e+02;1.494168967743695475e+02;5.924446970038090399e+01;3.943157941887633910e+01;1.790000000000000000e+02;7.128711170977016787e-01
2.520591009323345588e+02;2.213933520703272393e+02;6.463402562033296306e+01;3.403218369001454846e+01;1.740000000000000000e+02;7.120855775429441037e-01
2.754279612658567800e+01;5.049624331640274022e+01;1.283513600803644579e+02;1.018154270944641553e+02;1.610000000000000000e+02;7.113655269455986252e-01
7.184773732976299243e+01;1.127855520476744857e+02;4.910698850843456853e+01;3.289651836417645114e+01;1.690000000000000000e+02;7.108462698706632388e-01
5.421070222087124080e+01;1.032936114036702122e+02;9.200854345879649543e+01;1.028631626152991885e+02;1.390000000000000000e+02;7.103471438767613444e-01
1.850935781630027321e+01;0.000000000000000000e+00;6.383147236861915275e+01;3.898337288254094091e+01;1.900000000000000000e+02;7.096655565321883241e-01
